customercategory,subcategories,productshortname,producttype,size_1,size_2,size_3,size_4,conditionresponse1,conditionresponse2,conditionresponse3,conditionresponse4,additional_1,additional_2,industrycategory,additional_4,industrycategory,brand_1,brand_2,brand_3,brand_4,other,data_erase,package_required,sponsored_pickup,sponsored_dropoff,sponsered_program,dg_itemdanger,auto_put_aside,void_pick_up,void_drop_off,void_post_back,void_kerbside,dg_surcharge,donatable,other_surcharge,description,handle_pack_instruction,weight_size_1,weight_size_2,weight_size_3,weight_size_4,volume_size_1,volume_size_2,volume_size_3,volume_size_4,length/height_1,length/height_2,length/height_3,length/height_4,width_1,width_2,width_3,width_4,depth_1,depth_2,depth_3,depth_4,is_by_catch,by_catch_owners,product-sets,enabled,sizes,weights,weightcheck,lengths,widths,depth,dimsenquiry,gooddata?,error,combo,countinitemsets,vinniessets,activgroupset,councils,ecocycleptyltd,sims,tesammaustraliaptyltd,cleanaway,toxfree,generic,"densitycheck-size1
(defaultis999)","densitycheck-size2
(defaultis999)","densitycheck-size3
(defaultis999)","densitycheck-size4
(defaultis999)",flaggeddensity,ecocycleptyltd.1,sims.1,tesammaustraliaptyltd.1,cleanaway.1,toxfree.1,checker,checker.1
Computer and Electronics,Televisions and Media Players,VHS Tapes,Window,Small box up to 5kgs,Medium box 6 - 10 kgs,Large Box 11-25kgs,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,The plastics in VHS tapes need to be kept out of landfill to prevent harmful chemicals leaching into the environment.,The air conditioner must be drained of any unsealed coolants and packed appropriately for shipment. ,5.0,10.0,25.0,5.0,35.0,,,,12.0,30.0,50.0,30.0,7.0,30.0,50.0,30.0,1.0,30.0,50.0,15.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,VHS Tapes,10,0,Micro,ewaste,0,0,0,0,0,0,59523.80952,370.3703704,200.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Personal and Health,Personal Grooming,Automatic Soap Dispenser,Window,Household Freestanding,Mounted,Large Box 11-25kgs,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,The plastics and sensors in an automatic soap dispenser can be recycled and prevented from going to landfill. ,The air conditioner must be drained of any unsealed coolants and packed appropriately for shipment. ,1.0,2.0,25.0,5.0,35.0,,,,17.0,20.0,50.0,30.0,11.0,15.0,50.0,30.0,9.0,10.0,50.0,15.0,Y,ACON,,,2,2,OK,2,2,2,OK,True,,Automatic Soap Dispenser,8,household,Small,ewaste,0,0,0,0,0,0,594.1770648,666.6666667,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Computer and Electronics,Smart Home,Baby Monitor,Battery,Household Freestanding,Mounted,Large Box 11-25kgs,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,The metals and hardened plastics in a baby monitor need to be kept out of landfill to prevent harmful chemicals leaching into the environment.,The air conditioner must be drained of any unsealed coolants and packed appropriately for shipment. ,0.5,2.0,25.0,5.0,35.0,,,,12.0,20.0,50.0,30.0,8.0,15.0,50.0,30.0,2.0,10.0,50.0,15.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Baby MonitorBattery,11,e-waste,Micro,ewaste,0,0,0,0,0,0,2604.166667,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Computer and Electronics,Smart Home,Baby Monitor,Electric,Household Freestanding,Mounted,Large Box 11-25kgs,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,The metals and hardened plastics in a baby monitor need to be kept out of landfill to prevent harmful chemicals leaching into the environment.,The air conditioner must be drained of any unsealed coolants and packed appropriately for shipment. ,0.5,2.0,25.0,5.0,35.0,,,,12.0,20.0,50.0,30.0,8.0,15.0,50.0,30.0,2.0,10.0,50.0,15.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Baby MonitorElectric,11,e-waste,Micro,ewaste,0,0,0,0,0,0,2604.166667,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Mobility and Transport,Accessories,Baby Seat,Electric,Household Freestanding,Mounted,Large Box 11-25kgs,King,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"Includes all child safety seats, child restraint units fitted in vehicles",The air conditioner must be drained of any unsealed coolants and packed appropriately for shipment. ,7.3,2.0,25.0,5.0,35.0,,,,45.0,20.0,50.0,30.0,46.0,15.0,50.0,30.0,62.0,10.0,50.0,15.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Baby Seat,3,household,Large,0,0,0,0,0,0,0,56.88016207,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Textiles and Apparel,Bags and Leather,Back packs,Electric,Small ,Medium ,Large,King,As New,Used - Clean with no tears or stains,Damaged / Ripped / Stained,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"Includes all standard backpacks (also called rucksack, knapsack, packsack, pack, Haversack, or Bergen) and are made of cloth to put on somebody's back.","Handling: Pack in cartons only, do not use bags for shipping purposes.",0.1,0.2,0.5,5.0,35.0,,,,15.0,22.0,35.0,30.0,18.0,30.0,55.0,30.0,12.0,13.0,15.0,15.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,Back packs,3,household,Medium,0,0,0,0,0,0,0,30.86419753,23.31002331,17.31601732,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Ball (sports),Electric,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Balls of all types may contain plastics and glues that can be harmful to the environment if sent to landfill.,"Handling: Pack in cartons only, do not use bags for shipping purposes.",1.0,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,18.0,30.0,55.0,30.0,12.0,13.0,15.0,15.0,Y,ACON,,,3,3,OK,0,0,0,OK,True,,Ball (sports),3,outdoor,Small,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Furniture,Dining and Seating,Bar Stool,Electric,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Minor Wear and Tear,Scratched / Scuffed / Damaged,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes counter-top stools.,"Handling: Pack in cartons only, do not use bags for shipping purposes.",8.8,3.0,5.0,5.0,35.0,,,,45.0,22.0,35.0,30.0,45.0,30.0,55.0,30.0,70.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Bar Stool,3,furniture,Large,0,0,0,0,0,0,0,62.08112875,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Furniture,Dining and Seating,Bar Stool (dis-assembled),Electric,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Minor Wear and Tear,Scratched / Scuffed / Damaged,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes barstools of any kind.,"Handling: Pack in cartons only, do not use bags for shipping purposes.",10.0,3.0,5.0,5.0,35.0,,,,70.0,22.0,35.0,30.0,12.0,30.0,55.0,30.0,50.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Bar Stool (dis-assembled),set not required,0,Medium,0,0,0,0,0,0,0,238.0952381,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Barbell - metal only,Electric,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,All metals can pose a threat to the environment if they start leaching into landfill. ,"Handling: Pack in cartons only, do not use bags for shipping purposes.",20.0,3.0,5.0,5.0,35.0,,,,8.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,220.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Barbell - metal only,5,outdoor,ExtraLarge,0,0,0,0,0,0,0,1420.454545,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Barbell - plastic and rubber,Electric,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,All metals can pose a threat to the environment if they start leaching into landfill. ,"Handling: Pack in cartons only, do not use bags for shipping purposes.",20.0,3.0,5.0,5.0,35.0,,,,8.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,220.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Barbell - plastic and rubber,5,outdoor,ExtraLarge,0,0,0,0,0,0,0,1420.454545,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Computer and Electronics,Payment and POS Devices,Barcode Printer,Electric,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"Use for all models and types of barcode printers (computer peripherals) that produce labels or tags, e.g. for shipping and storage purposes. ","Handling: Pack in cartons only, do not use bags for shipping purposes.",1.5,3.0,5.0,5.0,35.0,,,,21.0,22.0,35.0,30.0,11.0,30.0,55.0,30.0,17.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Barcode Printer,18,e-waste,Small,ewaste,0,0,0,0,0,0,381.9709702,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Computer and Electronics,Payment and POS Devices,Barcode Scanner,Corded,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Use for all models and types of barcode reader (or optical scanners) that have a cord.,"Handling: Pack in cartons only, do not use bags for shipping purposes.",0.15,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Barcode ScannerCorded,18,e-waste,Small,ewaste,0,0,0,0,0,0,125.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Computer and Electronics,Payment and POS Devices,Barcode Scanner,Cordless,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Use for all models and types of barcode reader (or optical scanners) that are cordless.,"Handling: Pack in cartons only, do not use bags for shipping purposes.",0.15,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Barcode ScannerCordless,18,e-waste,Small,ewaste,0,0,0,0,0,0,125.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Battery,Electric Motor Vehicle/Car,Motorcycle,Car,Truck,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,Includes all models of rechargeable battery that supplies electrical current to a motor vehicle.,"Please ensure that the batteries have no charge in them, ensure that loose batteries have the terminal taped, please do not send back leaking batteries, if you have leaking batteries please contact 1800 111 399",10.0,20.0,30.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,3,3,OK,0,0,0,OK,True,,BatteryElectric Motor Vehicle/Car,5,0,Medium,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Batteries,Alkaline - small bucket up to 1 kg,Motorcycle,Car,Truck,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Includes all standard handheld batteries (not rechargeable models) used in many devices across the range of AAA, AA, A, C, D, 9V, Coin and button cells. Please ensure that all of the terminals on the batteries are taped to ensure they do not short. PLEASE NOTE: This item requires ""Dangerous Goods"" packaging. This is included in the cost. The packaging will be shipped out to you once the order is confirmed.","Please ensure that the batteries have no charge in them, ensure that loose batteries have the terminal taped, please do not send back leaking batteries, if you have leaking batteries please contact 1800 111 399",1.0,20.0,30.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,BatteriesAlkaline - small bucket up to 1 kg,8,batteries,SmallBatteryBucket,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Batteries,Alkaline - medium bucket 1-4 kgs,Motorcycle,Car,Truck,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Includes all standard handheld batteries (not rechargeable models) used in many devices across the range of AAA, AA, A, C, D, 9V, Coin and button cells. Please ensure that all of the terminals on the batteries are taped to ensure they do not short. PLEASE NOTE: This item requires ""Dangerous Goods"" packaging. This is included in the cost. The packaging will be shipped out to you once the order is confirmed.","Please ensure that the batteries have no charge in them, ensure that loose batteries have the terminal taped, please do not send back leaking batteries, if you have leaking batteries please contact 1800 111 399",4.0,20.0,30.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,BatteriesAlkaline - medium bucket 1-4 kgs,8,batteries,MediumBatteryBucket,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Batteries,Alkaline - large bucket 4-10 kgs,Motorcycle,Car,Truck,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Includes all standard handheld batteries (not rechargeable models) used in many devices across the range of AAA, AA, A, C, D, 9V, Coin and button cells. Please ensure that all of the terminals on the batteries are taped to ensure they do not short. PLEASE NOTE: This item requires ""Dangerous Goods"" packaging. This is included in the cost. The packaging will be shipped out to you once the order is confirmed.","Please ensure that the batteries have no charge in them, ensure that loose batteries have the terminal taped, please do not send back leaking batteries, if you have leaking batteries please contact 1800 111 399",10.0,20.0,30.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,BatteriesAlkaline - large bucket 4-10 kgs,8,batteries,LargeBatteryBucket,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Batteries,Motorbike / Moped / Jetski,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,Lead-acid batteries contain substances that are toxic to the environment but are also commercially valuable. They can be recovered and recycled into new products.,"Please ensure that the batteries have no charge in them, ensure that loose batteries have the terminal taped, please do not send back leaking batteries, if you have leaking batteries please contact 1800 111 399",1.0,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,3,3,OK,0,0,0,OK,True,,BatteriesMotorbike / Moped / Jetski,5,0,Medium,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Battery,Motorbike / Moped / Jetski,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,Lead-acid batteries contain substances that are toxic to the environment but are also commercially valuable. They can be recovered and recycled into new products.,"Please ensure that the batteries have no charge in them, ensure that loose batteries have the terminal taped, please do not send back leaking batteries, if you have leaking batteries please contact 1800 111 399",5.0,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,BatteryMotorbike / Moped / Jetski,5,0,Medium,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Batteries,Nickel Metal Hydride (NiMH) - small bucket up to 1 kg,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Includes all rechargeable handheld batteries (not standard alkaline models) used in devices such as digital cameras, flashlights and toys. PLEASE NOTE: This item requires ""Dangerous Goods"" packaging. This is included in the cost. The packaging will be shipped out to you once the order is confirmed.","Handling: Batteries must have no residual charge. All terminals must be taped. Do not send back leaking batteries - if you have these, please do not add them to the Item List and contact 1800 111 399",1.0,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,BatteriesNickel Metal Hydride (NiMH) - small bucket up to 1 kg,6,0,SmallBatteryBucket,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Batteries,Nickel Metal Hydride (NiMH) - medium bucket 1-4 kgs,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Includes all rechargeable handheld batteries (not standard alkaline models) used in devices such as digital cameras, flashlights and toys. PLEASE NOTE: This item requires ""Dangerous Goods"" packaging. This is included in the cost. The packaging will be shipped out to you once the order is confirmed.","Handling: Batteries must have no residual charge. All terminals must be taped. Do not send back leaking batteries - if you have these, please do not add them to the Item List and contact 1800 111 399",4.0,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,BatteriesNickel Metal Hydride (NiMH) - medium bucket 1-4 kgs,6,0,MediumBatteryBucket,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Batteries,Nickel Metal Hydride (NiMH) - large bucket 4-10 kgs,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Includes all rechargeable handheld batteries (not standard alkaline models) used in devices such as digital cameras, flashlights and toys. PLEASE NOTE: This item requires ""Dangerous Goods"" packaging. This is included in the cost. The packaging will be shipped out to you once the order is confirmed.","Handling: Batteries must have no residual charge. All terminals must be taped. Do not send back leaking batteries - if you have these, please do not add them to the Item List and contact 1800 111 399",10.0,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,BatteriesNickel Metal Hydride (NiMH) - large bucket 4-10 kgs,6,0,LargeBatteryBucket,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Batteries,Lithium-ion (e.g. Laptops/ Power tools) - small bucket up to 1 kg,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Choose this Item type for batteries that are used in mobile phones, laptops, e-readers and power tools (not motor vehicle or UPS - these are separate item types with different disposal needs). PLEASE NOTE: This item requires ""Dangerous Goods"" packaging. This is included in the cost. The packaging will be shipped out to you once the order is confirmed.","Handling: Batteries must have no residual charge. All terminals must be taped. Do not send back leaking batteries - if you have these, please do not add them to the Item List and contact 1800 111 399",1.0,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,BatteriesLithium-ion (e.g. Laptops/ Power tools) - small bucket up to 1 kg,8,batteries,SmallBatteryBucket,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Batteries,Lithium-ion (e.g. Laptops/ Power tools) - medium bucket 1-4 kgs,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Choose this Item type for batteries that are used in mobile phones, laptops, e-readers and power tools (not motor vehicle or UPS - these are separate item types with different disposal needs). PLEASE NOTE: This item requires ""Dangerous Goods"" packaging. This is included in the cost. The packaging will be shipped out to you once the order is confirmed.","Handling: Batteries must have no residual charge. All terminals must be taped. Do not send back leaking batteries - if you have these, please do not add them to the Item List and contact 1800 111 399",4.0,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,BatteriesLithium-ion (e.g. Laptops/ Power tools) - medium bucket 1-4 kgs,8,batteries,MediumBatteryBucket,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
"Battery, Power and Solar",Batteries and Power Supplies,Batteries,Lithium-ion (e.g. Laptops/ Power tools) - large bucket 4-10 kgs,Small box up to 1 kg,Medium box 1 - 3 kg,Large box 3 - 5 kg,King,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Choose this Item type for batteries that are used in mobile phones, laptops, e-readers and power tools (not motor vehicle or UPS - these are separate item types with different disposal needs). PLEASE NOTE: This item requires ""Dangerous Goods"" packaging. This is included in the cost. The packaging will be shipped out to you once the order is confirmed.","Handling: Batteries must have no residual charge. All terminals must be taped. Do not send back leaking batteries - if you have these, please do not add them to the Item List and contact 1800 111 399",10.0,3.0,5.0,5.0,35.0,,,,15.0,22.0,35.0,30.0,8.0,30.0,55.0,30.0,10.0,13.0,15.0,15.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,BatteriesLithium-ion (e.g. Laptops/ Power tools) - large bucket 4-10 kgs,8,batteries,LargeBatteryBucket,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
